"","region","year","value","age"
"6232","г. Рошаль",1993,0.893899919144731,9
"6233","г. Серпухов",1993,0.836271407370182,9
"6234","г. Троицк",1993,0.938420019627085,9
"6235","г. Фрязино",1993,0.772889417360285,9
"6236","г. Электросталь",1993,0.768368927741507,9
"6237","г. Юбилейный",1993,0.826419391573125,9
"6238","Дмитровский район",1993,0.758421161396983,9
"6239","Домодедовский район",1993,0.895473115173524,9
"6240","Егорьевский район",1993,0.823648995588343,9
"6241","Зарайский район",1993,0.947064576922159,9
"6242","Истринский район",1993,0.817737679506048,9
"6243","Каширский район",1993,0.879496119026098,9
"6244","Клинский район",1993,0.868198192504582,9
"6245","Коломенский район",1993,0.882301482166512,9
"6246","Красногорский район",1993,0.795883968137455,9
"6247","Ленинский район",1993,0.854119264819501,9
"6248","Лотошинский район",1993,0.899843505477308,9
"6249","Луховицкий район",1993,0.870734361995006,9
"6250","Люберецкий район",1993,0.750833602661222,9
"6251","Можайский район",1993,0.852423274334943,9
"6252","Мытищинский район",1993,0.763554036550456,9
"6253","Наро-Фоминский район",1993,0.860241794638467,9
"6254","Ногинский район",1993,0.843449749030846,9
"6255","Одинцовский район",1993,0.842692558510253,9
"6256","Озёрский район",1993,0.833967261150086,9
"6257","Орехово-Зуевский район",1993,0.839804186360567,9
"6258","Павлово-Посадский район",1993,0.821510792782511,9
"6259","пгт. Восход",1993,1.72004744958482,9
"6260","пгт. Молодёжный",1993,1.00644122383253,9
"6261","пгт. Приокск",1993,0.875486381322957,9
"6262","Подольский район",1993,0.811314120512053,9
"6263","Пушкинский район",1993,0.76374491044888,9
"6264","Раменский район",1993,0.729269662660558,9
"6265","Рузский район",1993,0.88976214437469,9
"6266","Сельские населенные пункты, подчиненные администрации г. Звенигород",1993,0.884955752212389,9
"6267","Сельские населенные пункты, подчиненные администрации г. Королёв",1993,0.745144153779789,9
"6268","Сельские населенные пункты, подчиненные администрации г. Щербинка",1993,0.734024179620035,9
"6269","Сергиево-Посадский район",1993,0.79676174837337,9
"6270","Серебряно-Прудский район",1993,0.849938999593331,9
"6271","Серпуховский район",1993,0.85416102739932,9
"6272","Солнечногорский район",1993,0.916342540708023,9
"6273","Ступинский район",1993,0.870789539763963,9
"6274","Талдомский район",1993,0.762432853924796,9
"6275","Химкинский район",1993,0.724179717169843,9
"6276","Чеховский район",1993,0.903834332257569,9
"6277","Шатурский район",1993,0.910617227739677,9
"6278","Шаховской район",1993,0.962879051934472,9
"6279","Щёлковский район",1993,0.799963979107883,9
"6280","Балашихинский район",1994,0.788766676617144,8
"6281","Волоколамский район",1994,0.858280974087306,8
"6282","Воскресенский район",1994,0.828515741138383,8
"6283","г. Бронницы",1994,0.828168705095157,8
"6284","г. Дзержинский",1994,0.921960072595281,8
"6285","г. Долгопрудный",1994,0.782190946613438,8
"6286","г. Дубна",1994,0.742182345955931,8
"6287","г. Железнодорожный",1994,0.763003883388941,8
"6288","г. Жуковский",1994,0.731817497364855,8
"6289","г. Ивантеевка",1994,0.774466087772823,8
"6290","г. Климовск",1994,0.837234921509226,8
"6291","г. Коломна",1994,0.841558226731363,8
"6292","г. Красноармейск",1994,0.85427135678392,8
"6293","г. Краснознаменск",1994,1.0047130174272,8
"6294","г. Лобня",1994,0.879155017086052,8
"6295","г. Лыткарино",1994,0.759598836864281,8
"6296","г. Орехово-Зуево",1994,0.847850566337683,8
"6297","г. Подольск",1994,0.749741612894215,8
"6298","г. Протвино",1994,0.828805854307573,8
"6299","г. Пущино",1994,0.890028661939961,8
"6300","г. Реутов",1994,0.833322345433209,8
"6301","г. Рошаль",1994,0.835504447039799,8
"6302","г. Серпухов",1994,0.801721227159582,8
"6303","г. Троицк",1994,0.895485770363101,8
"6304","г. Фрязино",1994,0.784396455832151,8
"6305","г. Электросталь",1994,0.812631404227066,8
"6306","г. Юбилейный",1994,0.728810802017244,8
"6307","Дмитровский район",1994,0.802507405111249,8
"6308","Домодедовский район",1994,0.840176618660504,8
"6309","Егорьевский район",1994,0.842511186327008,8
"6310","Зарайский район",1994,0.951835683103127,8
"6311","Истринский район",1994,0.856926386191642,8
"6312","Каширский район",1994,0.856540266000947,8
"6313","Клинский район",1994,0.854768375150098,8
"6314","Коломенский район",1994,0.807318353370492,8
"6315","Красногорский район",1994,0.825109425549846,8
"6316","Ленинский район",1994,0.912241903587301,8
"6317","Лотошинский район",1994,0.85513078470825,8
"6318","Луховицкий район",1994,0.833920225366541,8
"6319","Люберецкий район",1994,0.803254006416573,8
"6320","Можайский район",1994,0.858479567580662,8
"6321","Мытищинский район",1994,0.857161516441174,8
"6322","Наро-Фоминский район",1994,0.812199381665885,8
"6323","Ногинский район",1994,0.795101926001459,8
"6324","Одинцовский район",1994,0.865879284109847,8
"6325","Озёрский район",1994,0.895951314343673,8
"6326","Орехово-Зуевский район",1994,0.798446995273464,8
"6327","Павлово-Посадский район",1994,0.779205446567364,8
"6328","пгт. Восход",1994,1.30486358244365,8
"6329","пгт. Молодёжный",1994,1.32850241545894,8
"6330","пгт. Приокск",1994,0.843060959792477,8
"6331","Подольский район",1994,0.826941358788368,8
"6332","Пушкинский район",1994,0.76436939524892,8
"6333","Раменский район",1994,0.757122100445175,8
"6334","Рузский район",1994,0.883372470088337,8
"6335","Сельские населенные пункты, подчиненные администрации г. Звенигород",1994,0.877819012275193,8
"6336","Сельские населенные пункты, подчиненные администрации г. Королёв",1994,0.770553510332153,8
"6337","Сельские населенные пункты, подчиненные администрации г. Щербинка",1994,0.903137593552101,8
"6338","Сергиево-Посадский район",1994,0.843552188998066,8
"6339","Серебряно-Прудский район",1994,0.833672224481496,8
"6340","Серпуховский район",1994,0.836115371890884,8
"6341","Солнечногорский район",1994,0.842178126442086,8
"6342","Ступинский район",1994,0.848369623704129,8
"6343","Талдомский район",1994,0.892392999480159,8
"6344","Химкинский район",1994,0.742733561004459,8
"6345","Чеховский район",1994,0.939372982941448,8
"6346","Шатурский район",1994,0.893543154719558,8
"6347","Шаховской район",1994,0.980306727082607,8
"6348","Щёлковский район",1994,0.846490964759561,8
"6349","Балашихинский район",1995,0.849043606052952,7
"6350","Волоколамский район",1995,0.819268202537883,7
"6351","Воскресенский район",1995,0.850979485315979,7
"6352","г. Бронницы",1995,0.833653266056052,7
"6353","г. Дзержинский",1995,0.929219600725953,7
"6354","г. Долгопрудный",1995,0.80790310575817,7
"6355","г. Дубна",1995,0.793310463121784,7
"6356","г. Железнодорожный",1995,0.786705318237343,7
"6357","г. Жуковский",1995,0.704713145610601,7
"6358","г. Ивантеевка",1995,0.848783540639912,7
"6359","г. Климовск",1995,0.750940971265951,7
"6360","г. Коломна",1995,0.742997353330393,7
"6361","г. Красноармейск",1995,0.904522613065327,7
"6362","г. Краснознаменск",1995,0.891454459099047,7
"6363","г. Лобня",1995,0.84964274619447,7
"6364","г. Лыткарино",1995,0.723992641386268,7
"6365","г. Орехово-Зуево",1995,0.793203947804199,7
"6366","г. Подольск",1995,0.801139696639571,7
"6367","г. Протвино",1995,0.806630446834461,7
"6368","г. Пущино",1995,0.92019912505657,7
"6369","г. Реутов",1995,0.892657006104877,7
"6370","г. Рошаль",1995,0.857964244003234,7
"6371","г. Серпухов",1995,0.727909478527848,7
"6372","г. Троицк",1995,0.972154072620216,7
"6373","г. Фрязино",1995,0.784396455832151,7
"6374","г. Электросталь",1995,0.77666814208255,7
"6375","г. Юбилейный",1995,0.722303562713519,7
"6376","Дмитровский район",1995,0.791485844182682,7
"6377","Домодедовский район",1995,0.881442660834399,7
"6378","Егорьевский район",1995,0.793259910509384,7
"6379","Зарайский район",1995,0.820630263126506,7
"6380","Истринский район",1995,0.853442945597366,7
"6381","Каширский район",1995,0.916799380191968,7
"6382","Клинский район",1995,0.782089363584655,7
"6383","Коломенский район",1995,0.807318353370492,7
"6384","Красногорский район",1995,0.835984014354457,7
"6385","Ленинский район",1995,0.875383644856501,7
"6386","Лотошинский район",1995,0.843952604515985,7
"6387","Луховицкий район",1995,0.843523913182662,7
"6388","Люберецкий район",1995,0.760292923639631,7
"6389","Можайский район",1995,0.887246960497827,7
"6390","Мытищинский район",1995,0.865869188989148,7
"6391","Наро-Фоминский район",1995,0.898675725016532,7
"6392","Ногинский район",1995,0.809166747246372,7
"6393","Одинцовский район",1995,0.823491051373089,7
"6394","Озёрский район",1995,0.85932437382019,7
"6395","Орехово-Зуевский район",1995,0.807731262660365,7
"6396","Павлово-Посадский район",1995,0.812656185435155,7
"6397","пгт. Восход",1995,1.66073546856465,7
"6398","пгт. Молодёжный",1995,0.885668276972625,7
"6399","пгт. Приокск",1995,0.697146562905318,7
"6400","Подольский район",1995,0.886845772180911,7
"6401","Пушкинский район",1995,0.796842604850998,7
"6402","Раменский район",1995,0.744124296145687,7
"6403","Рузский район",1995,0.915320841520103,7
"6404","Сельские населенные пункты, подчиненные администрации г. Звенигород",1995,0.884955752212389,7
"6405","Сельские населенные пункты, подчиненные администрации г. Королёв",1995,0.77528083248143,7
"6406","Сельские населенные пункты, подчиненные администрации г. Щербинка",1995,0.834772596430628,7
"6407","Сергиево-Посадский район",1995,0.786609105596313,7
"6408","Серебряно-Прудский район",1995,0.898739324928833,7
"6409","Серпуховский район",1995,0.784986014616981,7
"6410","Солнечногорский район",1995,0.881732480717252,7
"6411","Ступинский район",1995,0.818775334505148,7
"6412","Талдомский район",1995,0.846906948535782,7
"6413","Химкинский район",1995,0.803613361086791,7
"6414","Чеховский район",1995,0.962425080682342,7
"6415","Шатурский район",1995,0.816709826129023,7
"6416","Шаховской район",1995,0.862669919832694,7
"6417","Щёлковский район",1995,0.785955854395549,7
"6418","Балашихинский район",1996,0.729637879170589,6
"6419","Волоколамский район",1996,0.839801240195475,6
"6420","Воскресенский район",1996,0.827194344422054,6
"6421","г. Бронницы",1996,0.910437119508583,6
"6422","г. Дзержинский",1996,0.808227465214761,6
"6423","г. Долгопрудный",1996,0.791663847350971,6
"6424","г. Дубна",1996,0.728987993138937,6
"6425","г. Железнодорожный",1996,0.763915477036956,6
"6426","г. Жуковский",1996,0.66957787481805,6
"6427","г. Ивантеевка",1996,0.876163654854103,6
"6428","г. Климовск",1996,0.699531809418893,6
"6429","г. Коломна",1996,0.784351565946184,6
"6430","г. Красноармейск",1996,0.846540394279088,6
"6431","г. Краснознаменск",1996,0.924335976033028,6
"6432","г. Лобня",1996,0.744019881950916,6
"6433","г. Лыткарино",1996,0.735861373212272,6
"6434","г. Орехово-Зуево",1996,0.810591508246672,6
"6435","г. Подольск",1996,0.722925221374899,6
"6436","г. Протвино",1996,0.839893558044129,6
"6437","г. Пущино",1996,0.824659325187308,6
"6438","г. Реутов",1996,0.801677193074986,6
"6439","г. Рошаль",1996,0.759141137364118,6
"6440","г. Серпухов",1996,0.739687949054189,6
"6441","г. Троицк",1996,0.889352306182532,6
"6442","г. Фрязино",1996,0.795903494304016,6
"6443","г. Электросталь",1996,0.73240566559699,6
"6444","г. Юбилейный",1996,0.66373840897999,6
"6445","Дмитровский район",1996,0.744644210236275,6
"6446","Домодедовский район",1996,0.832748731069203,6
"6447","Егорьевский район",1996,0.82155319661738,6
"6448","Зарайский район",1996,0.808702497674086,6
"6449","Истринский район",1996,0.854313805745935,6
"6450","Каширский район",1996,0.856540266000947,6
"6451","Клинский район",1996,0.789989256146116,6
"6452","Коломенский район",1996,0.844809917768502,6
"6453","Красногорский район",1996,0.773455128727945,6
"6454","Ленинский район",1996,0.817969818756601,6
"6455","Лотошинский район",1996,0.894254415381176,6
"6456","Луховицкий район",1996,0.822715922914399,6
"6457","Люберецкий район",1996,0.740586004934612,6
"6458","Можайский район",1996,0.81154329492634,6
"6459","Мытищинский район",1996,0.81199046509856,6
"6460","Наро-Фоминский район",1996,0.806547333080875,6
"6461","Ногинский район",1996,0.770488488822862,6
"6462","Одинцовский район",1996,0.808637055285849,6
"6463","Озёрский район",1996,0.814245062406672,6
"6464","Орехово-Зуевский район",1996,0.735989196488859,6
"6465","Павлово-Посадский район",1996,0.764447767655103,6
"6466","пгт. Восход",1996,1.12692763938316,6
"6467","пгт. Молодёжный",1996,1.16747181964573,6
"6468","пгт. Приокск",1996,0.778210116731518,6
"6469","Подольский район",1996,0.852986755915561,6
"6470","Пушкинский район",1996,0.781230484849999,6
"6471","Раменский район",1996,0.785438745526202,6
"6472","Рузский район",1996,0.730020287215859,6
"6473","Сельские населенные пункты, подчиненные администрации г. Звенигород",1996,0.720810733656866,6
"6474","Сельские населенные пункты, подчиненные администрации г. Королёв",1996,0.771735340869473,6
"6475","Сельские населенные пункты, подчиненные администрации г. Щербинка",1996,0.773603914795625,6
"6476","Сергиево-Посадский район",1996,0.801175940885134,6
"6477","Серебряно-Прудский район",1996,0.817405449369663,6
"6478","Серпуховский район",1996,0.812054497879635,6
"6479","Солнечногорский район",1996,0.785318742171534,6
"6480","Ступинский район",1996,0.748825196398465,6
"6481","Талдомский район",1996,0.805752902443251,6
"6482","Химкинский район",1996,0.71664221811203,6
"6483","Чеховский район",1996,0.860611648993392,6
"6484","Шатурский район",1996,0.772601804160382,6
"6485","Шаховской район",1996,0.779888462879052,6
"6486","Щёлковский район",1996,0.78995817574193,6
"6487","Балашихинский район",1997,0.694045787503731,5
"6488","Волоколамский район",1997,0.761775697096629,5
"6489","Воскресенский район",1997,0.78623104621585,5
"6490","г. Бронницы",1997,0.866560631821423,5
"6491","г. Дзержинский",1997,0.733212341197822,5
"6492","г. Долгопрудный",1997,0.713174098382841,5
"6493","г. Дубна",1997,0.717442934424066,5
"6494","г. Железнодорожный",1997,0.71286623274809,5
"6495","г. Жуковский",1997,0.70872860512975,5
"6496","г. Ивантеевка",1997,0.780333255104436,5
"6497","г. Климовск",1997,0.649958689066373,5
"6498","г. Коломна",1997,0.70784627260697,5
"6499","г. Красноармейск",1997,0.722844994201778,5
"6500","г. Краснознаменск",1997,0.708779365021373,5
"6501","г. Лобня",1997,0.820130475302889,5
"6502","г. Лыткарино",1997,0.779380056574288,5
"6503","г. Орехово-Зуево",1997,0.731105517652514,5
"6504","г. Подольск",1997,0.696667504678902,5
"6505","г. Протвино",1997,0.704069187271316,5
"6506","г. Пущино",1997,0.734147935837482,5
"6507","г. Реутов",1997,0.762120752627207,5
"6508","г. Рошаль",1997,0.804060731290989,5
"6509","г. Серпухов",1997,0.724768553054157,5
"6510","г. Троицк",1997,0.886285574092247,5
"6511","г. Фрязино",1997,0.742203981435311,5
"6512","г. Электросталь",1997,0.703358415403342,5
"6513","г. Юбилейный",1997,0.676752887587441,5
"6514","Дмитровский район",1997,0.74533305779431,5
"6515","Домодедовский район",1997,0.797259934799653,5
"6516","Егорьевский район",1997,0.684278364019323,5
"6517","Зарайский район",1997,0.718051480235693,5
"6518","Истринский район",1997,0.778548972820455,5
"6519","Каширский район",1997,0.835019153789868,5
"6520","Клинский район",1997,0.761549642924856,5
"6521","Коломенский район",1997,0.767327351345947,5
"6522","Красногорский район",1997,0.722480493706332,5
"6523","Ленинский район",1997,0.834981322786201,5
"6524","Лотошинский район",1997,0.83277442432372,5
"6525","Луховицкий район",1997,0.806709776554197,5
"6526","Люберецкий район",1997,0.716149425740389,5
"6527","Можайский район",1997,0.75552258240344,5
"6528","Мытищинский район",1997,0.780425152112155,5
"6529","Наро-Фоминский район",1997,0.805982128222374,5
"6530","Ногинский район",1997,0.748072679963783,5
"6531","Одинцовский район",1997,0.761901311499167,5
"6532","Озёрский район",1997,0.749443552249739,5
"6533","Орехово-Зуевский район",1997,0.729237002025658,5
"6534","Павлово-Посадский район",1997,0.782156982349816,5
"6535","пгт. Восход",1997,0.948991696322657,5
"6536","пгт. Молодёжный",1997,0.644122383252818,5
"6537","пгт. Приокск",1997,0.567444876783398,5
"6538","Подольский район",1997,0.789175532953939,5
"6539","Пушкинский район",1997,0.711288187245522,5
"6540","Раменский район",1997,0.756193685852354,5
"6541","Рузский район",1997,0.790722192936215,5
"6542","Сельские населенные пункты, подчиненные администрации г. Звенигород",1997,0.735084213531259,5
"6543","Сельские населенные пункты, подчиненные администрации г. Королёв",1997,0.685461711645167,5
"6544","Сельские населенные пункты, подчиненные администрации г. Щербинка",1997,0.676453655728267,5
"6545","Сергиево-Посадский район",1997,0.758799692772201,5
"6546","Серебряно-Прудский район",1997,0.68727124847499,5
"6547","Серпуховский район",1997,0.703780564829017,5
"6548","Солнечногорский район",1997,0.752356780275562,5
"6549","Ступинский район",1997,0.721921297126664,5
"6550","Талдомский район",1997,0.716946802980419,5
"6551","Химкинский район",1997,0.737515292425973,5
"6552","Чеховский район",1997,0.802981404641156,5
"6553","Шатурский район",1997,0.711419709171623,5
"6554","Шаховской район",1997,0.862669919832694,5
"6555","Щёлковский район",1997,0.711412619319205,5
"6556","Балашихинский район",1998,0.724471285218949,4
"6557","Волоколамский район",1998,0.722762925547205,4
"6558","Воскресенский район",1998,0.805391298602623,4
"6559","г. Бронницы",1998,0.822684144134262,4
"6560","г. Дзержинский",1998,0.805807622504537,4
"6561","г. Долгопрудный",1998,0.695581568441708,4
"6562","г. Дубна",1998,0.687755640585829,4
"6563","г. Железнодорожный",1998,0.728363324764353,4
"6564","г. Жуковский",1998,0.646488982582944,4
"6565","г. Ивантеевка",1998,0.754908863334116,4
"6566","г. Климовск",1998,0.670155145506288,4
"6567","г. Коломна",1998,0.680966034406705,4
"6568","г. Красноармейск",1998,0.74990336296869,4
"6569","г. Краснознаменск",1998,0.887800957217493,4
"6570","г. Лобня",1998,0.826343584964275,4
"6571","г. Лыткарино",1998,0.727948885328269,4
"6572","г. Орехово-Зуево",1998,0.735245412995959,4
"6573","г. Подольск",1998,0.706723651498645,4
"6574","г. Протвино",1998,0.734560372546845,4
"6575","г. Пущино",1998,0.799517272590134,4
"6576","г. Реутов",1998,0.779261876821244,4
"6577","г. Рошаль",1998,0.884916000359357,4
"6578","г. Серпухов",1998,0.665090969054032,4
"6579","г. Троицк",1998,0.821884200196271,4
"6580","г. Фрязино",1998,0.80549269303057,4
"6581","г. Электросталь",1998,0.693675998672126,4
"6582","г. Юбилейный",1998,0.637709451765089,4
"6583","Дмитровский район",1998,0.743955362678239,4
"6584","Домодедовский район",1998,0.814591672512689,4
"6585","Егорьевский район",1998,0.726194343438577,4
"6586","Зарайский район",1998,0.775304754407309,4
"6587","Истринский район",1998,0.759390049551942,4
"6588","Каширский район",1998,0.763282113086271,4
"6589","Клинский район",1998,0.788409277633824,4
"6590","Коломенский район",1998,0.757329600839811,4
"6591","Красногорский район",1998,0.736073729712095,4
"6592","Ленинский район",1998,0.799540689391201,4
"6593","Лотошинский район",1998,0.720992622401073,4
"6594","Луховицкий район",1998,0.774697483833792,4
"6595","Люберецкий район",1998,0.718908394359092,4
"6596","Можайский район",1998,0.752494435780581,4
"6597","Мытищинский район",1998,0.772805938632678,4
"6598","Наро-Фоминский район",1998,0.738722750060759,4
"6599","Ногинский район",1998,0.726096396768607,4
"6600","Одинцовский район",1998,0.755017752336787,4
"6601","Озёрский район",1998,0.684642042092807,4
"6602","Орехово-Зуевский район",1998,0.720796758946658,4
"6603","Павлово-Посадский район",1998,0.706400897266878,4
"6604","пгт. Восход",1998,1.12692763938316,4
"6605","пгт. Молодёжный",1998,0.925925925925926,4
"6606","пгт. Приокск",1998,0.826848249027237,4
"6607","Подольский район",1998,0.794384612379377,4
"6608","Пушкинский район",1998,0.682561886443684,4
"6609","Раменский район",1998,0.712093992693377,4
"6610","Рузский район",1998,0.79551444865098,4
"6611","Сельские населенные пункты, подчиненные администрации г. Звенигород",1998,0.792178133028832,4
"6612","Сельские населенные пункты, подчиненные администрации г. Королёв",1998,0.733916763675257,4
"6613","Сельские населенные пункты, подчиненные администрации г. Щербинка",1998,0.798791018998273,4
"6614","Сергиево-Посадский район",1998,0.72966602219456,4
"6615","Серебряно-Прудский район",1998,0.703538023586824,4
"6616","Серпуховский район",1998,0.736864266594484,4
"6617","Солнечногорский район",1998,0.761421319796954,4
"6618","Ступинский район",1998,0.721921297126664,4
"6619","Талдомский район",1998,0.755934846647028,4
"6620","Химкинский район",1998,0.694609528558424,4
"6621","Чеховский район",1998,0.772245274319963,4
"6622","Шатурский район",1998,0.775447482997069,4
"6623","Шаховской район",1998,0.792959219240153,4
"6624","Щёлковский район",1998,0.757439314802586,4
"6625","Балашихинский район",1999,0.692897655514478,3
"6626","Волоколамский район",1999,0.720709621781446,3
"6627","Воскресенский район",1999,0.759142413531102,3
"6628","г. Бронницы",1999,0.904952558547688,3
"6629","г. Дзержинский",1999,0.76950998185118,3
"6630","г. Долгопрудный",1999,0.699641383043508,3
"6631","г. Дубна",1999,0.649821876236971,3
"6632","г. Железнодорожный",1999,0.683695236011595,3
"6633","г. Жуковский",1999,0.692666767053155,3
"6634","г. Ивантеевка",1999,0.754908863334116,3
"6635","г. Климовск",1999,0.659138896539062,3
"6636","г. Коломна",1999,0.667181296868108,3
"6637","г. Красноармейск",1999,0.796289137997681,3
"6638","г. Краснознаменск",1999,0.741660881955354,3
"6639","г. Лобня",1999,0.793724759242001,3
"6640","г. Лыткарино",1999,0.615195932981228,3
"6641","г. Орехово-Зуево",1999,0.664867192157382,3
"6642","г. Подольск",1999,0.676555211039415,3
"6643","г. Протвино",1999,0.648630668588535,3
"6644","г. Пущино",1999,0.703977472720873,3
"6645","г. Реутов",1999,0.754209464537651,3
"6646","г. Рошаль",1999,0.700745665259186,3
"6647","г. Серпухов",1999,0.660379580843496,3
"6648","г. Троицк",1999,0.840284592737979,3
"6649","г. Фрязино",1999,0.793985654558705,3
"6650","г. Электросталь",1999,0.666011950868651,3
"6651","г. Юбилейный",1999,0.73531804132097,3
"6652","Дмитровский район",1999,0.714334917682717,3
"6653","Домодедовский район",1999,0.775801592869228,3
"6654","Егорьевский район",1999,0.701044755787025,3
"6655","Зарайский район",1999,0.682268183878432,3
"6656","Истринский район",1999,0.770711231483336,3
"6657","Каширский район",1999,0.776194780412918,3
"6658","Клинский район",1999,0.798679137963724,3
"6659","Коломенский район",1999,0.719838036441801,3
"6660","Красногорский район",1999,0.721800831906044,3
"6661","Ленинский район",1999,0.800249502059101,3
"6662","Лотошинский район",1999,0.637156270959088,3
"6663","Луховицкий район",1999,0.814712849734298,3
"6664","Люберецкий район",1999,0.668458682474243,3
"6665","Можайский район",1999,0.760064802337729,3
"6666","Мытищинский район",1999,0.766275184221697,3
"6667","Наро-Фоминский район",1999,0.782243524165334,3
"6668","Ногинский район",1999,0.733128807391064,3
"6669","Одинцовский район",1999,0.765886529961597,3
"6670","Озёрский район",1999,0.690276956019497,3
"6671","Орехово-Зуевский район",1999,0.671843349088454,3
"6672","Павлово-Посадский район",1999,0.716239349875052,3
"6673","пгт. Восход",1999,1.12692763938316,3
"6674","пгт. Молодёжный",1999,0.925925925925926,3
"6675","пгт. Приокск",1999,0.664721141374838,3
"6676","Подольский район",1999,0.699318912865124,3
"6677","Пушкинский район",1999,0.693178128044363,3
"6678","Раменский район",1999,0.70048881028312,3
"6679","Рузский район",1999,0.738007380073801,3
"6680","Сельские населенные пункты, подчиненные администрации г. Звенигород",1999,0.863545532400799,3
"6681","Сельские населенные пункты, подчиненные администрации г. Королёв",1999,0.695507271212381,3
"6682","Сельские населенные пункты, подчиненные администрации г. Щербинка",1999,0.65846286701209,3
"6683","Сергиево-Посадский район",1999,0.674930035048689,3
"6684","Серебряно-Прудский район",1999,0.760471736478243,3
"6685","Серпуховский район",1999,0.787993623868387,3
"6686","Солнечногорский район",1999,0.730107455995781,3
"6687","Ступинский район",1999,0.745238009828891,3
"6688","Талдомский район",1999,0.651966730202738,3
"6689","Химкинский район",1999,0.72302010193018,3
"6690","Чеховский район",1999,0.825072998309513,3
"6691","Шатурский район",1999,0.707151190916593,3
"6692","Шаховской район",1999,0.771174625304984,3
"6693","Щёлковский район",1999,0.72291929319005,3
"6694","Балашихинский район",2000,0.749156122987899,2
"6695","Волоколамский район",2000,0.75766908956511,2
"6696","Воскресенский район",2000,0.794159426513825,2
"6697","г. Бронницы",2000,0.734931168759941,2
"6698","г. Дзержинский",2000,0.868723532970357,2
"6699","г. Долгопрудный",2000,0.765951688206239,2
"6700","г. Дубна",2000,0.720741522628315,2
"6701","г. Железнодорожный",2000,0.732009699356415,2
"6702","г. Жуковский",2000,0.713747929528685,2
"6703","г. Ивантеевка",2000,0.780333255104436,2
"6704","г. Климовск",2000,0.708712016891582,2
"6705","г. Коломна",2000,0.733348037053374,2
"6706","г. Красноармейск",2000,0.804020100502513,2
"6707","г. Краснознаменск",2000,0.964524496730116,2
"6708","г. Лобня",2000,0.770425598011805,2
"6709","г. Лыткарино",2000,0.779380056574288,2
"6710","г. Орехово-Зуево",2000,0.684738689805922,2
"6711","г. Подольск",2000,0.72851196960809,2
"6712","г. Протвино",2000,0.748420002217541,2
"6713","г. Пущино",2000,0.678835420123699,2
"6714","г. Реутов",2000,0.762120752627207,2
"6715","г. Рошаль",2000,0.700745665259186,2
"6716","г. Серпухов",2000,0.698070686527785,2
"6717","г. Троицк",2000,0.849484789008832,2
"6718","г. Фрязино",2000,0.799739173794638,2
"6719","г. Электросталь",2000,0.648721920991479,2
"6720","г. Юбилейный",2000,0.611680494550187,2
"6721","Дмитровский район",2000,0.697113728731832,2
"6722","Домодедовский район",2000,0.828622126851814,2
"6723","Егорьевский район",2000,0.699996856301544,2
"6724","Зарайский район",2000,0.672725971516496,2
"6725","Истринский район",2000,0.822091980248892,2
"6726","Каширский район",2000,0.802020115066213,2
"6727","Клинский район",2000,0.814478923086646,2
"6728","Коломенский район",2000,0.727336349321403,2
"6729","Красногорский район",2000,0.783650055732268,2
"6730","Ленинский район",2000,0.779693934690001,2
"6731","Лотошинский район",2000,0.871898054996647,2
"6732","Луховицкий район",2000,0.787502400921954,2
"6733","Люберецкий район",2000,0.750833602661222,2
"6734","Можайский район",2000,0.800944781746332,2
"6735","Мытищинский район",2000,0.776615545372416,2
"6736","Наро-Фоминский район",2000,0.824068683694405,2
"6737","Ногинский район",2000,0.765653706519924,2
"6738","Одинцовский район",2000,0.781102818636331,2
"6739","Озёрский район",2000,0.791705406699913,2
"6740","Орехово-Зуевский район",2000,0.701384199864956,2
"6741","Павлово-Посадский район",2000,0.766415458176738,2
"6742","пгт. Восход",2000,1.24555160142349,2
"6743","пгт. Молодёжный",2000,0.966183574879227,2
"6744","пгт. Приокск",2000,0.940337224383917,2
"6745","Подольский район",2000,0.804802771230254,2
"6746","Пушкинский район",2000,0.726275822446482,2
"6747","Раменский район",2000,0.714879236471839,2
"6748","Рузский район",2000,0.838644750083865,2
"6749","Сельские населенные пункты, подчиненные администрации г. Звенигород",2000,0.727947473594062,2
"6750","Сельские населенные пункты, подчиненные администрации г. Королёв",2000,0.754007882809684,2
"6751","Сельские населенные пункты, подчиненные администрации г. Щербинка",2000,0.69804260218768,2
"6752","Сергиево-Посадский район",2000,0.77601504356808,2
"6753","Серебряно-Прудский район",2000,0.805205368035787,2
"6754","Серпуховский район",2000,0.631597942795272,2
"6755","Солнечногорский район",2000,0.783670644076735,2
"6756","Ступинский район",2000,0.749721993040858,2
"6757","Талдомский район",2000,0.66929474961012,2
"6758","Химкинский район",2000,0.732876831467319,2
"6759","Чеховский район",2000,0.802020900568618,2
"6760","Шатурский район",2000,0.737030818701801,2
"6761","Шаховской район",2000,0.810386894388288,2
"6762","Щёлковский район",2000,0.76694482800024,2
"6763","Балашихинский район",2001,0.723897219224322,1
"6764","Волоколамский район",2001,0.817214898772124,1
"6765","Воскресенский район",2001,0.817283869049585,1
"6766","г. Бронницы",2001,0.99270553392201,1
"6767","г. Дзержинский",2001,0.931639443436177,1
"6768","г. Долгопрудный",2001,0.751065701332972,1
"6769","г. Дубна",2001,0.651471170339095,1
"6770","г. Железнодорожный",2001,0.772119819869095,1
"6771","г. Жуковский",2001,0.695678361692516,1
