"","region","year","value","age"
"5324","Пильнинский район",1991,1.14765127230995,11
"5325","Починковский район",1991,1.25664715843261,11
"5326","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1991,1.06671162816838,11
"5327","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1991,1.14480356502587,11
"5328","Семеновский район",1991,1.25700560448359,11
"5329","Сергачский район",1991,1.28280536649581,11
"5330","Сеченовский район",1991,1.12162238712967,11
"5331","Сокольский район",1991,1.43433716237193,11
"5332","Сосновский район",1991,1.17798047394234,11
"5333","Спасский район",1991,1.26742712294043,11
"5334","Тонкинский район",1991,1.34045829182139,11
"5335","Тоншаевский район",1991,1.34758088453547,11
"5336","Уренский район",1991,1.40805318615153,11
"5337","Чкаловский район",1991,1.02572195044974,11
"5338","Шарангский район",1991,1.78453887222994,11
"5339","Шатковский район",1991,1.36201991465149,11
"5340","Шахунский район",1991,1.41734779360156,11
"5341","Ардатовский район",1992,1.32494423915576,10
"5342","Арзамасский район",1992,1.08553492021972,10
"5343","Балахнинский район",1992,1.02833638025594,10
"5344","Богородский район",1992,0.929331406804151,10
"5345","Большеболдинский район",1992,1.35986478180701,10
"5346","Большемурашкинский район",1992,1.16457743631217,10
"5347","Борский район",1992,1.03036281924805,10
"5348","Бутурлинский район",1992,1.21988598050634,10
"5349","Вадский район",1992,1.15874855156431,10
"5350","Варнавинский район",1992,1.12178125265573,10
"5351","Вачский район",1992,1.11139718503261,10
"5352","Ветлужский район",1992,1.13848949703351,10
"5353","Вознесенский район",1992,1.28035768722691,10
"5354","Володарский район",1992,1.10731716727434,10
"5355","Воротынский район",1992,0.972087210109707,10
"5356","Воскресенский район",1992,1.20004800192008,10
"5357","Выксунский район",1992,1.01538357048256,10
"5358","Гагинский район",1992,1.14942528735632,10
"5359","г. Арзамас",1992,1.04067593148345,10
"5360","г. Балахна",1992,0.993847610033128,10
"5361","г. Богородск",1992,0.935325653016996,10
"5362","г. Бор",1992,1.03279458118168,10
"5363","г. Выкса",1992,1.14042497888102,10
"5364","г. Городец",1992,0.953399830087159,10
"5365","г. Кстово",1992,1.03711127308066,10
"5366","г. Нижний Новгород",1992,0.933764902131827,10
"5367","Городецкий район",1992,1.04906466137492,10
"5368","г. Павлово",1992,1.0546011226399,10
"5369","г. Саров",1992,1.09338234433349,10
"5370","Дальнеконстантиновский район",1992,1.1095812748036,10
"5371","Дивеевский район",1992,1.19164690229652,10
"5372","Княгининский район",1992,1.15269224696037,10
"5373","Ковернинский район",1992,1.33870061786182,10
"5374","Краснобаковский район",1992,1.13480814235881,10
"5375","Краснооктябрьский район",1992,1.27995237386516,10
"5376","Кстовский район",1992,0.994907278079807,10
"5377","Кулебакский район",1992,1.25219559181823,10
"5378","Лукояновский район",1992,1.16326530612245,10
"5379","Лысковский район",1992,1.00817822899041,10
"5380","Навашинский район",1992,0.958814556548268,10
"5381","Павловский район",1992,1.03407592476924,10
"5382","Первомайский район",1992,1.00751135699186,10
"5383","Перевозский район",1992,1.14093959731544,10
"5384","Пильнинский район",1992,1.20701254501563,10
"5385","Починковский район",1992,1.16158165235733,10
"5386","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1992,0.975289908016261,10
"5387","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1992,1.22163601905445,10
"5388","Семеновский район",1992,1.13490792634107,10
"5389","Сергачский район",1992,1.15956642298966,10
"5390","Сеченовский район",1992,1.09896334900583,10
"5391","Сокольский район",1992,1.21701334989134,10
"5392","Сосновский район",1992,0.980886464683504,10
"5393","Спасский район",1992,1.12577350331768,10
"5394","Тонкинский район",1992,1.03251517072729,10
"5395","Тоншаевский район",1992,1.18135945384387,10
"5396","Уренский район",1992,1.27320622177622,10
"5397","Чкаловский район",1992,1.12434906106991,10
"5398","Шарангский район",1992,1.43348204490602,10
"5399","Шатковский район",1992,1.30512091038407,10
"5400","Шахунский район",1992,1.14338759707474,10
"5401","Ардатовский район",1993,1.08525583408236,9
"5402","Арзамасский район",1993,0.89807306652716,9
"5403","Балахнинский район",1993,0.77315661182206,9
"5404","Богородский район",1993,0.975305398660187,9
"5405","Большеболдинский район",1993,0.89121081745544,9
"5406","Большемурашкинский район",1993,1.0028305701577,9
"5407","Борский район",1993,0.826795696904214,9
"5408","Бутурлинский район",1993,1.07889413351315,9
"5409","Вадский район",1993,1.08149864812669,9
"5410","Варнавинский район",1993,0.968811081839041,9
"5411","Вачский район",1993,0.755235152763474,9
"5412","Ветлужский район",1993,0.946068736971511,9
"5413","Вознесенский район",1993,1.00599532567828,9
"5414","Володарский район",1993,0.989640604201632,9
"5415","Воротынский район",1993,0.972087210109707,9
"5416","Воскресенский район",1993,1.04004160166407,9
"5417","Выксунский район",1993,0.995007980439434,9
"5418","Гагинский район",1993,0.850441831107568,9
"5419","г. Арзамас",1993,0.890161133939702,9
"5420","г. Балахна",1993,0.886925733115984,9
"5421","г. Богородск",1993,0.892551614007072,9
