"","region","year","value","age","ID_2","NAME_2"
"581","Кемский район",1957,1.73650434126085,45,29120,"Kemskiy rayon"
"582","Кемский район",1964,1.84975462438656,38,29120,"Kemskiy rayon"
"583","Кемский район",1933,0.943752359380898,69,29120,"Kemskiy rayon"
"584","Кемский район",1943,0.434126085315213,59,29120,"Kemskiy rayon"
"585","Кемский район",1980,1.24575311438279,22,29120,"Kemskiy rayon"
"586","Кемский район",1915,NA,87,29120,"Kemskiy rayon"
"587","Кемский район",1959,2.22725556813892,43,29120,"Kemskiy rayon"
"588","Кемский район",1966,1.60437901094753,36,29120,"Kemskiy rayon"
"589","Кемский район",1996,1.03812759531899,6,29120,"Kemskiy rayon"
"590","Кемский район",1986,2.35938089845225,16,29120,"Kemskiy rayon"
"591","Кемский район",1982,1.17025292563231,20,29120,"Kemskiy rayon"
"592","Кемский район",1917,NA,85,29120,"Kemskiy rayon"
"593","Кемский район",1934,1.01925254813137,68,29120,"Kemskiy rayon"
"594","Кемский район",1912,NA,90,29120,"Kemskiy rayon"
"595","Кемский район",1947,0.962627406568516,55,29120,"Kemskiy rayon"
"596","Кемский район",1942,0.698376745941865,60,29120,"Kemskiy rayon"
"597","Кемский район",1983,0.981502453756134,19,29120,"Kemskiy rayon"
"598","Кемский район",1928,0.849377123442808,74,29120,"Kemskiy rayon"
"599","Кемский район",1997,0.943752359380898,5,29120,"Kemskiy rayon"
"600","Кемский район",1913,NA,89,29120,"Kemskiy rayon"
"601","Кемский район",1948,1.00037750094375,54,29120,"Kemskiy rayon"
"602","Кемский район",1946,0.830502076255191,56,29120,"Kemskiy rayon"
"603","Кемский район",1945,0.377500943752359,57,29120,"Kemskiy rayon"
"604","Кемский район",1929,0.830502076255191,73,29120,"Kemskiy rayon"
"605","Кемский район",1987,2.01963004907512,15,29120,"Kemskiy rayon"
"606","Кемский район",1918,0.132125330313326,84,29120,"Kemskiy rayon"
"607","Кондопожский район",1954,2.18962585034014,48,29122,"Kondopozhskiy rayon"
"608","Кондопожский район",1909,NA,93,29122,"Kondopozhskiy rayon"
"609","Кондопожский район",1953,1.71130952380952,49,29122,"Kondopozhskiy rayon"
"610","Кондопожский район",1937,1.71130952380952,65,29122,"Kondopozhskiy rayon"
"611","Кондопожский район",1944,0.520833333333333,58,29122,"Kondopozhskiy rayon"
"612","Кондопожский район",1914,0.0850340136054422,88,29122,"Kondopozhskiy rayon"
"613","Кондопожский район",1923,0.488945578231293,79,29122,"Kondopozhskiy rayon"
"614","Кондопожский район",1919,0.212585034013605,83,29122,"Kondopozhskiy rayon"
"615","Кондопожский район",1960,1.90263605442177,42,29122,"Kondopozhskiy rayon"
"616","Кондопожский район",1938,1.44557823129252,64,29122,"Kondopozhskiy rayon"
"617","Кондопожский район",1955,1.91326530612245,47,29122,"Kondopozhskiy rayon"
"618","Кондопожский район",1935,1.23299319727891,67,29122,"Kondopozhskiy rayon"
"619","Кондопожский район",1910,NA,92,29122,"Kondopozhskiy rayon"
"620","Кондопожский район",1920,0.138180272108844,82,29122,"Kondopozhskiy rayon"
"621","Кондопожский район",1930,1.37117346938776,72,29122,"Kondopozhskiy rayon"
"622","Кондопожский район",1951,1.65816326530612,51,29122,"Kondopozhskiy rayon"
"623","Кондопожский район",1916,0.116921768707483,86,29122,"Kondopozhskiy rayon"
"624","Кондопожский район",1936,1.38180272108844,66,29122,"Kondopozhskiy rayon"
"625","Кондопожский район",1956,1.87074829931973,46,29122,"Kondopozhskiy rayon"
"626","Кондопожский район",1957,2.05144557823129,45,29122,"Kondopozhskiy rayon"
"627","Кондопожский район",1915,0.0850340136054422,87,29122,"Kondopozhskiy rayon"
"628","Кондопожский район",1952,1.67942176870748,50,29122,"Kondopozhskiy rayon"
"629","Кондопожский район",1911,NA,91,29122,"Kondopozhskiy rayon"
"630","Кондопожский район",1945,0.563350340136054,57,29122,"Kondopozhskiy rayon"
"631","Кондопожский район",1931,1.25425170068027,71,29122,"Kondopozhskiy rayon"
"632","Кондопожский район",1924,0.510204081632653,78,29122,"Kondopozhskiy rayon"
"633","Кондопожский район",1917,0.0850340136054422,85,29122,"Kondopozhskiy rayon"
"634","Кондопожский район",1961,1.83886054421769,41,29122,"Kondopozhskiy rayon"
"635","Кондопожский район",1940,0.914115646258503,62,29122,"Kondopozhskiy rayon"
"636","Кондопожский район",1998,0.627125850340136,4,29122,"Kondopozhskiy rayon"
"637","Кондопожский район",1933,1.34991496598639,69,29122,"Kondopozhskiy rayon"
"638","Кондопожский район",1926,0.967261904761905,76,29122,"Kondopozhskiy rayon"
"639","Кондопожский район",1939,1.23299319727891,63,29122,"Kondopozhskiy rayon"
"640","Кондопожский район",1963,1.65816326530612,39,29122,"Kondopozhskiy rayon"
"641","Кондопожский район",1942,0.510204081632653,60,29122,"Kondopozhskiy rayon"
"642","Кондопожский район",2000,0.903486394557823,2,29122,"Kondopozhskiy rayon"
"643","Кондопожский район",1921,0.265731292517007,81,29122,"Kondopozhskiy rayon"
"644","Кондопожский район",1928,1.13732993197279,74,29122,"Kondopozhskiy rayon"
"645","Кондопожский район",1958,1.96641156462585,44,29122,"Kondopozhskiy rayon"
"646","Кондопожский район",1965,1.22236394557823,37,29122,"Kondopozhskiy rayon"
"647","Кондопожский район",1907,NA,95,29122,"Kondopozhskiy rayon"
"648","Кондопожский район",2002,0.733418367346939,0,29122,"Kondopozhskiy rayon"
"649","Кондопожский район",1988,1.49872448979592,14,29122,"Kondopozhskiy rayon"
"650","Кондопожский район",1964,1.34991496598639,38,29122,"Kondopozhskiy rayon"
"651","Кондопожский район",1967,1.10544217687075,35,29122,"Kondopozhskiy rayon"
"652","Кондопожский район",1912,0.0531462585034014,90,29122,"Kondopozhskiy rayon"
"653","Кондопожский район",1946,0.733418367346939,56,29122,"Kondopozhskiy rayon"
"654","Кондопожский район",1932,1.59438775510204,70,29122,"Kondopozhskiy rayon"
"655","Кондопожский район",1925,0.860969387755102,77,29122,"Kondopozhskiy rayon"
"656","Кондопожский район",1918,0.138180272108844,84,29122,"Kondopozhskiy rayon"
"657","Кондопожский район",1962,1.71130952380952,40,29122,"Kondopozhskiy rayon"
"658","Кондопожский район",1941,1.07355442176871,61,29122,"Kondopozhskiy rayon"
"659","Кондопожский район",1999,0.77593537414966,3,29122,"Kondopozhskiy rayon"
"660","Кондопожский район",1934,1.24362244897959,68,29122,"Kondopozhskiy rayon"
"661","Кондопожский район",1927,1.10544217687075,75,29122,"Kondopozhskiy rayon"
"662","Кондопожский район",1913,0.116921768707483,89,29122,"Kondopozhskiy rayon"
"663","Кондопожский район",1947,1.09481292517007,55,29122,"Kondopozhskiy rayon"
"664","Кондопожский район",1943,0.340136054421769,59,29122,"Kondopozhskiy rayon"
"665","Кондопожский район",2001,0.839710884353742,1,29122,"Kondopozhskiy rayon"
"666","Кондопожский район",1922,0.361394557823129,80,29122,"Kondopozhskiy rayon"
"667","Кондопожский район",1929,1.27551020408163,73,29122,"Kondopozhskiy rayon"
"668","Кондопожский район",1959,1.91326530612245,43,29122,"Kondopozhskiy rayon"
"669","Кондопожский район",1966,1.15858843537415,36,29122,"Kondopozhskiy rayon"
"670","Кондопожский район",1908,NA,94,29122,"Kondopozhskiy rayon"
"671","Кондопожский район",NA,NA,NA,29122,"Kondopozhskiy rayon"
"672","Кондопожский район",1989,1.53061224489796,13,29122,"Kondopozhskiy rayon"
"673","Кондопожский район",1986,1.90263605442177,16,29122,"Kondopozhskiy rayon"
"674","Кондопожский район",1968,0.988520408163265,34,29122,"Kondopozhskiy rayon"
"675","Кондопожский район",1903,NA,99,29122,"Kondopozhskiy rayon"
"676","Кондопожский район",1995,0.839710884353742,7,29122,"Kondopozhskiy rayon"
"677","Кондопожский район",1971,1.06292517006803,31,29122,"Kondopozhskiy rayon"
"678","Кондопожский район",1991,0.988520408163265,11,29122,"Kondopozhskiy rayon"
"679","Кондопожский район",1977,1.32865646258503,25,29122,"Kondopozhskiy rayon"
"680","Кондопожский район",1970,1.05229591836735,32,29122,"Kondopozhskiy rayon"
"681","Кондопожский район",1905,NA,97,29122,"Kondopozhskiy rayon"
"682","Кондопожский район",1949,1.71130952380952,53,29122,"Kondopozhskiy rayon"
"683","Кондопожский район",1993,0.903486394557823,9,29122,"Kondopozhskiy rayon"
"684","Кондопожский район",1969,1.16921768707483,33,29122,"Kondopozhskiy rayon"
"685","Кондопожский район",1972,1.12670068027211,30,29122,"Kondopozhskiy rayon"
"686","Кондопожский район",1948,0.946003401360544,54,29122,"Kondopozhskiy rayon"
"687","Кондопожский район",1974,1.4030612244898,28,29122,"Kondopozhskiy rayon"
"688","Кондопожский район",1992,0.999149659863946,10,29122,"Kondopozhskiy rayon"
"689","Кондопожский район",1978,1.29676870748299,24,29122,"Kondopozhskiy rayon"
"690","Кондопожский район",1984,1.26488095238095,18,29122,"Kondopozhskiy rayon"
"691","Кондопожский район",1990,1.21173469387755,12,29122,"Kondopozhskiy rayon"
"692","Кондопожский район",1950,1.46683673469388,52,29122,"Kondopozhskiy rayon"
"693","Кондопожский район",1994,0.892857142857143,8,29122,"Kondopozhskiy rayon"
"694","Кондопожский район",1904,NA,98,29122,"Kondopozhskiy rayon"
"695","Кондопожский район",1996,0.79719387755102,6,29122,"Kondopozhskiy rayon"
"696","Кондопожский район",1987,2.01955782312925,15,29122,"Kondopozhskiy rayon"
"697","Кондопожский район",1975,1.25425170068027,27,29122,"Kondopozhskiy rayon"
"698","Кондопожский район",1982,1.15858843537415,20,29122,"Kondopozhskiy rayon"
"699","Кондопожский район",1976,1.30739795918367,26,29122,"Kondopozhskiy rayon"
"700","Кондопожский район",1906,NA,96,29122,"Kondopozhskiy rayon"
"701","Кондопожский район",1981,1.27551020408163,21,29122,"Kondopozhskiy rayon"
"702","Кондопожский район",1980,1.27551020408163,22,29122,"Kondopozhskiy rayon"
"703","Кондопожский район",1973,1.06292517006803,29,29122,"Kondopozhskiy rayon"
"704","Кондопожский район",1997,0.648384353741497,5,29122,"Kondopozhskiy rayon"
"705","Кондопожский район",1979,1.10544217687075,23,29122,"Kondopozhskiy rayon"
"706","Кондопожский район",1985,1.06292517006803,17,29122,"Kondopozhskiy rayon"
"707","Кондопожский район",1983,1.09481292517007,19,29122,"Kondopozhskiy rayon"
"708","Лахденпохский район",1914,0.106911514999057,88,29125,"Lakhdenpokhskiy rayon"
"709","Лахденпохский район",1998,0.880447770580467,4,29125,"Lakhdenpokhskiy rayon"
"710","Лахденпохский район",1937,1.17602666498962,65,29125,"Lakhdenpokhskiy rayon"
"711","Лахденпохский район",1916,0.05660021382303,86,29125,"Lakhdenpokhskiy rayon"
"712","Лахденпохский район",1953,2.01245204704107,49,29125,"Lakhdenpokhskiy rayon"
"713","Лахденпохский район",1999,0.974781460285517,3,29125,"Lakhdenpokhskiy rayon"
"714","Лахденпохский район",1915,0.0628891264700333,87,29125,"Lakhdenpokhskiy rayon"
"715","Лахденпохский район",1988,1.84265140557198,14,29125,"Lakhdenpokhskiy rayon"
"716","Лахденпохский район",1917,0.0880447770580467,85,29125,"Lakhdenpokhskiy rayon"
"717","Лахденпохский район",1935,0.748380604993397,67,29125,"Lakhdenpokhskiy rayon"
"718","Лахденпохский район",1951,1.77976227910194,51,29125,"Lakhdenpokhskiy rayon"
"719","Лахденпохский район",1991,1.20747122822464,11,29125,"Lakhdenpokhskiy rayon"
"720","Лахденпохский район",1936,0.99993711087353,66,29125,"Lakhdenpokhskiy rayon"
"721","Лахденпохский район",1938,1.1257153638136,64,29125,"Lakhdenpokhskiy rayon"
"722","Лахденпохский район",1974,1.5093390352808,28,29125,"Lakhdenpokhskiy rayon"
"723","Лахденпохский район",2000,0.86786994528646,2,29125,"Lakhdenpokhskiy rayon"
"724","Лахденпохский район",1952,1.886673794101,50,29125,"Lakhdenpokhskiy rayon"
"725","Лахденпохский район",1977,1.33324948116471,25,29125,"Lakhdenpokhskiy rayon"
"726","Лахденпохский район",1972,1.39613860763474,30,29125,"Lakhdenpokhskiy rayon"
"727","Лахденпохский район",1979,1.3143827432237,23,29125,"Lakhdenpokhskiy rayon"
"728","Лахденпохский район",1975,1.30809383057669,27,29125,"Lakhdenpokhskiy rayon"
"729","Лахденпохский район",2002,0.672913653229357,0,29125,"Lakhdenpokhskiy rayon"
"730","Лахденпохский район",1954,1.91811835733602,48,29125,"Lakhdenpokhskiy rayon"
"731","Лахденпохский район",1940,0.88673668322747,62,29125,"Lakhdenpokhskiy rayon"
"732","Лахденпохский район",1923,0.477957361172253,79,29125,"Lakhdenpokhskiy rayon"
"733","Лахденпохский район",1981,1.23891579145966,21,29125,"Lakhdenpokhskiy rayon"
"734","Лахденпохский район",1960,1.94956292057103,42,29125,"Lakhdenpokhskiy rayon"
"735","Лахденпохский район",1990,1.30809383057669,12,29125,"Lakhdenpokhskiy rayon"
"736","Лахденпохский район",1939,1.10055971322558,63,29125,"Lakhdenpokhskiy rayon"
"737","Лахденпохский район",1942,0.58486887617131,60,29125,"Lakhdenpokhskiy rayon"
"738","Лахденпохский район",1989,1.60367272498585,13,29125,"Lakhdenpokhskiy rayon"
"739","Лахденпохский район",1918,0.257845418527137,84,29125,"Lakhdenpokhskiy rayon"
"740","Лахденпохский район",1955,2.04389661027608,47,29125,"Lakhdenpokhskiy rayon"
"741","Лахденпохский район",1958,1.87409596880699,44,29125,"Lakhdenpokhskiy rayon"
"742","Лахденпохский район",1992,1.1320042764606,10,29125,"Lakhdenpokhskiy rayon"
"743","Лахденпохский район",1944,0.45280171058424,58,29125,"Lakhdenpokhskiy rayon"
"744","Лахденпохский район",1978,1.44644990881077,24,29125,"Lakhdenpokhskiy rayon"
"745","Лахденпохский район",1957,1.880384881454,45,29125,"Lakhdenpokhskiy rayon"
"746","Лахденпохский район",2001,1.07540406263757,1,29125,"Lakhdenpokhskiy rayon"
"747","Лахденпохский район",1943,0.276712156468147,59,29125,"Lakhdenpokhskiy rayon"
"748","Лахденпохский район",1956,1.76718445380794,46,29125,"Lakhdenpokhskiy rayon"
"749","Лахденпохский район",1973,1.38356078234073,29,29125,"Lakhdenpokhskiy rayon"
"750","Лахденпохский район",1980,1.16344883969562,22,29125,"Lakhdenpokhskiy rayon"
"751","Лахденпохский район",1976,1.54078359851582,26,29125,"Lakhdenpokhskiy rayon"
"752","Лахденпохский район",NA,NA,NA,29125,"Lakhdenpokhskiy rayon"
"753","Лахденпохский район",1945,0.610024526759323,57,29125,"Lakhdenpokhskiy rayon"
"754","Лахденпохский район",1941,0.92447015910949,61,29125,"Lakhdenpokhskiy rayon"
"755","Лахденпохский район",1924,0.534557574995283,78,29125,"Lakhdenpokhskiy rayon"
"756","Лахденпохский район",1982,1.06282623734356,20,29125,"Lakhdenpokhskiy rayon"
"757","Лахденпохский район",1961,1.76718445380794,41,29125,"Lakhdenpokhskiy rayon"
"758","Лахденпохский район",1903,NA,99,29125,"Lakhdenpokhskiy rayon"
"759","Лахденпохский район",1947,1.35840513175272,55,29125,"Lakhdenpokhskiy rayon"
"760","Лахденпохский район",1919,0.106911514999057,83,29125,"Lakhdenpokhskiy rayon"
"761","Лахденпохский район",1926,0.67920256587636,76,29125,"Lakhdenpokhskiy rayon"
"762","Лахденпохский район",1984,1.54707251116282,18,29125,"Lakhdenpokhskiy rayon"
"763","Лахденпохский район",1963,1.52820577322181,39,29125,"Lakhdenpokhskiy rayon"
"764","Лахденпохский район",1959,1.91811835733602,43,29125,"Lakhdenpokhskiy rayon"
"765","Лахденпохский район",1993,0.930759071756493,9,29125,"Lakhdenpokhskiy rayon"
"766","Лахденпохский район",1921,0.194956292057103,81,29125,"Lakhdenpokhskiy rayon"
"767","Лахденпохский район",1928,0.73580277969939,74,29125,"Lakhdenpokhskiy rayon"
"768","Лахденпохский район",1986,1.98729639645305,16,29125,"Lakhdenpokhskiy rayon"
"769","Лахденпохский район",1965,1.25778252940067,37,29125,"Lakhdenpokhskiy rayon"
"770","Лахденпохский район",1907,NA,95,29125,"Lakhdenpokhskiy rayon"
"771","Лахденпохский район",1995,1.16973775234262,7,29125,"Lakhdenpokhskiy rayon"
"772","Лахденпохский район",1930,0.88673668322747,72,29125,"Lakhdenpokhskiy rayon"
"773","Лахденпохский район",1964,1.42758317086976,38,29125,"Lakhdenpokhskiy rayon"
"774","Лахденпохский район",1909,NA,93,29125,"Lakhdenpokhskiy rayon"
"775","Лахденпохский район",1967,1.27036035469467,35,29125,"Lakhdenpokhskiy rayon"
"776","Лахденпохский район",1946,1.14458210175461,56,29125,"Lakhdenpokhskiy rayon"
"777","Лахденпохский район",1905,NA,97,29125,"Lakhdenpokhskiy rayon"
"778","Лахденпохский район",1925,0.60373561411232,77,29125,"Lakhdenpokhskiy rayon"
"779","Лахденпохский район",1983,1.20747122822464,19,29125,"Lakhdenpokhskiy rayon"
"780","Лахденпохский район",1962,1.40871643292875,40,29125,"Lakhdenpokhskiy rayon"
"781","Лахденпохский район",1904,NA,98,29125,"Lakhdenpokhskiy rayon"
"782","Лахденпохский район",1948,1.29551600528269,54,29125,"Lakhdenpokhskiy rayon"
"783","Лахденпохский район",1920,0.238978680586127,82,29125,"Lakhdenpokhskiy rayon"
"784","Лахденпохский район",1927,0.729513867052387,75,29125,"Lakhdenpokhskiy rayon"
"785","Лахденпохский район",1985,1.60367272498585,17,29125,"Lakhdenpokhskiy rayon"
"786","Лахденпохский район",1929,0.836425382051443,73,29125,"Lakhdenpokhskiy rayon"
"787","Лахденпохский район",1906,NA,96,29125,"Lakhdenpokhskiy rayon"
"788","Лахденпохский район",1994,0.99993711087353,8,29125,"Lakhdenpokhskiy rayon"
"789","Лахденпохский район",1922,0.440223885290233,80,29125,"Lakhdenpokhskiy rayon"
"790","Лахденпохский район",1996,0.98107037293252,6,29125,"Lakhdenpokhskiy rayon"
"791","Лахденпохский район",1987,2.05018552292309,15,29125,"Lakhdenpokhskiy rayon"
"792","Лахденпохский район",1966,1.42758317086976,36,29125,"Lakhdenpokhskiy rayon"
"793","Лахденпохский район",1908,NA,94,29125,"Lakhdenpokhskiy rayon"
"794","Лахденпохский район",1968,1.20118231557764,34,29125,"Lakhdenpokhskiy rayon"
"795","Лахденпохский район",1931,0.874158857933463,71,29125,"Lakhdenpokhskiy rayon"
"796","Лахденпохский район",1913,0.09433368970505,89,29125,"Lakhdenpokhskiy rayon"
"797","Лахденпохский район",1910,NA,92,29125,"Lakhdenpokhskiy rayon"
"798","Лахденпохский район",1950,1.67285076410289,52,29125,"Lakhdenpokhskiy rayon"
"799","Лахденпохский район",1912,0.0691780391170367,90,29125,"Lakhdenpokhskiy rayon"
"800","Лахденпохский район",1970,1.27036035469467,32,29125,"Lakhdenpokhskiy rayon"
"801","Лахденпохский район",1933,0.79240299352242,69,29125,"Lakhdenpokhskiy rayon"
"802","Лахденпохский район",1971,1.37727186969373,31,29125,"Lakhdenpokhskiy rayon"
"803","Лахденпохский район",1911,0.0628891264700333,91,29125,"Lakhdenpokhskiy rayon"
"804","Лахденпохский район",1969,1.17602666498962,33,29125,"Lakhdenpokhskiy rayon"
"805","Лахденпохский район",1949,1.46531664675178,53,29125,"Lakhdenpokhskiy rayon"
"806","Лахденпохский район",1932,0.86786994528646,70,29125,"Lakhdenpokhskiy rayon"
"807","Лахденпохский район",1934,0.73580277969939,68,29125,"Lakhdenpokhskiy rayon"
"808","Лахденпохский район",1997,0.760958430287403,5,29125,"Lakhdenpokhskiy rayon"
"809","Лоухский район",1924,0.342103939226241,78,29126,"Loukhskiy rayon"
"810","Лоухский район",1923,0.311918297529808,79,29126,"Loukhskiy rayon"
"811","Лоухский район",1998,0.981033355134075,4,29126,"Loukhskiy rayon"
"812","Лоухский район",1937,1.42878704029783,65,29126,"Loukhskiy rayon"
"813","Лоухский район",1914,0.0402475222619108,88,29126,"Loukhskiy rayon"
"814","Лоухский район",1935,0.981033355134075,67,29126,"Loukhskiy rayon"
"815","Лоухский район",1977,1.47909644312522,25,29126,"Loukhskiy rayon"
"816","Лоухский район",1953,1.74070533782764,49,29126,"Loukhskiy rayon"
"817","Лоухский район",1940,0.976002414851336,62,29126,"Loukhskiy rayon"
"818","Лоухский район",1951,1.80610756150324,51,29126,"Loukhskiy rayon"
"819","Лоухский район",1925,0.548372490818534,77,29126,"Loukhskiy rayon"
"820","Лоухский район",1921,0.145897268199426,81,29126,"Loukhskiy rayon"
"821","Лоухский район",1972,1.43884892086331,30,29126,"Loukhskiy rayon"
"822","Лоухский район",1999,0.905569250892992,3,29126,"Loukhskiy rayon"
"823","Лоухский район",1941,0.940785832872164,61,29126,"Loukhskiy rayon"
"824","Лоухский район",2002,0.754641042410827,0,29126,"Loukhskiy rayon"
"825","Лоухский район",1978,1.31810635407758,24,29126,"Loukhskiy rayon"
"826","Лоухский район",1930,0.804950445238215,72,29126,"Loukhskiy rayon"
"827","Лоухский район",1974,1.63002465160739,28,29126,"Loukhskiy rayon"
"828","Лоухский район",1909,NA,93,29126,"Loukhskiy rayon"
"829","Лоухский район",1936,1.10177592191981,66,29126,"Loukhskiy rayon"
"830","Лоухский район",1922,0.342103939226241,80,29126,"Loukhskiy rayon"
"831","Лоухский район",1973,1.40363233888414,29,29126,"Loukhskiy rayon"
"832","Лоухский район",1915,0.0402475222619108,87,29126,"Loukhskiy rayon"
"833","Лоухский район",1952,1.71555063641395,50,29126,"Loukhskiy rayon"
"834","Лоухский район",NA,NA,NA,29126,"Loukhskiy rayon"
"835","Лоухский район",1938,1.33823011520853,64,29126,"Loukhskiy rayon"
"836","Лоухский район",1931,0.835136086934648,71,29126,"Loukhskiy rayon"
"837","Лоухский район",1975,1.48412738340796,27,29126,"Loukhskiy rayon"
"838","Лоухский район",1910,NA,92,29126,"Loukhskiy rayon"
"839","Лоухский район",1954,2.03249987422649,48,29126,"Loukhskiy rayon"
"840","Лоухский район",1903,NA,99,29126,"Loukhskiy rayon"
"841","Лоухский район",1919,0.0905569250892992,83,29126,"Loukhskiy rayon"
"842","Лоухский район",1926,0.503094028273884,76,29126,"Loukhskiy rayon"
"843","Лоухский район",1984,0.87035266891382,18,29126,"Loukhskiy rayon"
"844","Лоухский район",1956,1.63002465160739,46,29126,"Loukhskiy rayon"
"845","Лоухский район",2000,1.01624993711325,2,29126,"Loukhskiy rayon"
"846","Лоухский район",1942,0.598681893645922,60,29126,"Loukhskiy rayon"
"847","Лоухский район",1993,0.91563113145847,9,29126,"Loukhskiy rayon"
"848","Лоухский район",1979,1.44387986114605,23,29126,"Loukhskiy rayon"
"849","Лоухский район",1986,1.86647884489611,16,29126,"Loukhskiy rayon"
"850","Лоухский район",1958,2.12305679931579,44,29126,"Loukhskiy rayon"
"851","Лоухский район",1965,1.29295165266388,37,29126,"Loukhskiy rayon"
"852","Лоухский район",1944,0.518186849122101,58,29126,"Loukhskiy rayon"
"853","Лоухский район",1988,1.96206671026815,14,29126,"Loukhskiy rayon"
"854","Лоухский район",1981,1.07662122050611,21,29126,"Loukhskiy rayon"
"855","Лоухский район",1916,0.0754641042410827,86,29126,"Loukhskiy rayon"
"856","Лоухский район",1960,1.89666448659254,42,29126,"Loukhskiy rayon"
"857","Лоухский район",1994,1.04140463852694,8,29126,"Loukhskiy rayon"
"858","Лоухский район",1939,1.13196156361624,63,29126,"Loukhskiy rayon"
"859","Лоухский район",1932,0.925693012023947,70,29126,"Loukhskiy rayon"
"860","Лоухский район",1976,1.54952960708356,26,29126,"Loukhskiy rayon"
"861","Лоухский район",1911,NA,91,29126,"Loukhskiy rayon"
"862","Лоухский район",1955,1.91175730744076,47,29126,"Loukhskiy rayon"
"863","Лоухский район",1904,NA,98,29126,"Loukhskiy rayon"
"864","Лоухский район",1920,0.196206671026815,82,29126,"Loukhskiy rayon"
"865","Лоухский район",1927,0.593650953363184,75,29126,"Loukhskiy rayon"
"866","Лоухский район",1985,1.32816823464305,17,29126,"Loukhskiy rayon"
"867","Лоухский район",1957,1.83126226291694,45,29126,"Loukhskiy rayon"
"868","Лоухский район",2001,0.885445489762037,1,29126,"Loukhskiy rayon"
"869","Лоухский район",1943,0.397444282336369,59,29126,"Loukhskiy rayon"
"870","Лоухский район",1967,1.26276601096745,35,29126,"Loukhskiy rayon"
"871","Лоухский район",1980,1.46903456255974,22,29126,"Loukhskiy rayon"
"872","Лоухский район",1987,2.07777833677114,15,29126,"Loukhskiy rayon"
"873","Лоухский район",1959,1.83126226291694,43,29126,"Loukhskiy rayon"
"874","Лоухский район",1966,1.31810635407758,36,29126,"Loukhskiy rayon"
"875","Лоухский район",1945,0.69426975901796,57,29126,"Loukhskiy rayon"
"876","Лоухский район",1989,1.60486995019369,13,29126,"Loukhskiy rayon"
"877","Лоухский район",1982,1.05146651909242,20,29126,"Loukhskiy rayon"
"878","Лоухский район",1917,0.0754641042410827,85,29126,"Loukhskiy rayon"
"879","Лоухский район",1961,1.65014841273834,41,29126,"Loukhskiy rayon"
"880","Лоухский район",1995,1.1269306233335,7,29126,"Loukhskiy rayon"
"881","Лоухский район",1947,1.17724002616089,55,29126,"Loukhskiy rayon"
"882","Лоухский район",1933,0.855259848065603,69,29126,"Loukhskiy rayon"
"883","Лоухский район",1906,NA,96,29126,"Loukhskiy rayon"
"884","Лоухский район",1912,0.0352165819791719,90,29126,"Loukhskiy rayon"
"885","Лоухский район",1963,1.63002465160739,39,29126,"Loukhskiy rayon"
"886","Лоухский район",1905,NA,97,29126,"Loukhskiy rayon"
"887","Лоухский район",1949,1.93691200885445,53,29126,"Loukhskiy rayon"
"888","Лоухский район",1928,0.804950445238215,74,29126,"Loukhskiy rayon"
"889","Лоухский район",1962,1.68536499471751,40,29126,"Loukhskiy rayon"
"890","Лоухский район",1996,0.950847713437642,6,29126,"Loukhskiy rayon"
"891","Лоухский район",1948,1.24767319011923,54,29126,"Loukhskiy rayon"
"892","Лоухский район",1907,NA,95,29126,"Loukhskiy rayon"
"893","Лоухский район",1968,1.15711626502993,34,29126,"Loukhskiy rayon"
"894","Лоухский район",1913,0.0352165819791719,89,29126,"Loukhskiy rayon"
"895","Лоухский район",1964,1.43884892086331,38,29126,"Loukhskiy rayon"
"896","Лоухский район",1991,1.43381798058057,11,29126,"Loukhskiy rayon"
"897","Лоухский район",1950,1.75579815867586,52,29126,"Loukhskiy rayon"
"898","Лоухский район",1946,0.885445489762037,56,29126,"Loukhskiy rayon"
"899","Лоухский район",1990,1.39357045831866,12,29126,"Loukhskiy rayon"
"900","Лоухский район",1983,0.820043266086432,19,29126,"Loukhskiy rayon"
"901","Лоухский район",1918,0.0855259848065603,84,29126,"Loukhskiy rayon"
"902","Лоухский район",1908,NA,94,29126,"Loukhskiy rayon"
"903","Лоухский район",1969,1.21245660814006,33,29126,"Loukhskiy rayon"
"904","Лоухский район",1970,1.36338481662223,32,29126,"Loukhskiy rayon"
"905","Лоухский район",1934,0.789857624389998,68,29126,"Loukhskiy rayon"
"906","Лоухский район",1992,1.24767319011923,10,29126,"Loukhskiy rayon"
"907","Лоухский район",1929,0.659053177038789,73,29126,"Loukhskiy rayon"
"908","Лоухский район",1971,1.73064345726216,31,29126,"Loukhskiy rayon"
"909","Лоухский район",1997,0.965940534285858,5,29126,"Loukhskiy rayon"
"910","Медвежьегорский район",1951,1.73432334290824,51,29127,"Medvezh'egorskiy rayon"
"911","Медвежьегорский район",1909,0.0189691615630589,93,29127,"Medvezh'egorskiy rayon"
"912","Медвежьегорский район",1988,1.81290986938377,14,29127,"Medvezh'egorskiy rayon"
"913","Медвежьегорский район",1923,0.346864668581649,79,29127,"Medvezh'egorskiy rayon"
"914","Медвежьегорский район",1952,1.84000867161671,50,29127,"Medvezh'egorskiy rayon"
"915","Медвежьегорский район",1921,0.224920058533413,81,29127,"Medvezh'egorskiy rayon"
"916","Медвежьегорский район",1972,1.42810687767601,30,29127,"Medvezh'egorskiy rayon"
